Column Descriptions,
----,----
temp_date,Date of Temperature Reading
temp_anom,Temperature Anomaly Value
co2_date,Date of CO2 Reading
co2_reading,CO2 Value
ch4_date,Date of CH4 Reading
ch4_reading,CH4 Value
ir_date,Irish Data - Date of Reading
rainfall,Irish Data - Daily Rainfall Value
max_temp,Irish Data - Maximum Daily Temperature Value
min_temp,Irish Data - Mimimun Daily Temperature Value
,
temp_date,temp_anom,co2_date,co2_reading,ch4_date,ch4_reading,ir_date,rainfall,max_temp,min_temp
-27195,-8.23,-191124,218.0,-193112.9,530.1,1977-07-30,0.5,22.0,10.6
-27241,-7.39,-193176,226.5,-192550.4,487.6666667,1977-07-31,0.0,20.9,8.9
-27285,-8.6,-193849,220.0,-191965.4,472.1,1977-08-01,0.0,21.9,12.5
-27332,-7.55,-195637,226.4,-191329.1,493.3333333,1977-08-02,0.0,21.8,12.2
-27377,-7.93,-196377,241.2,-190741.6,502.8,1977-08-03,0.2,16.8,9.3
-27424,-9.42,-196988,242.6,-190150.3,511.9,1977-08-04,6.2,15.5,12.5
-27474,-8.88,-199802,250.9,-189652.2,495.5,1977-08-05,0.1,18.4,10.8
-27524,-8.42,-200794,239.1,-189120.2,471.0,1977-08-06,0.0,18.4,6.3
-27572,-8.35,-201892,247.6,-188309.4,470.0,1977-08-07,0.0,19.5,8.0
-27620,-8.42,-203253,244.4,-187650.5,432.3333333,1977-08-08,0.0,19.5,10.3
-27667,-8.33,-203625,231.9,-187072.5,423.3,1977-08-09,0.0,19.5,7.1
-27714,-7.82,-203994,232.2,-186546.5,425.0,1977-08-10,0.0,21.0,7.0
-27760,-8.36,-204409,228.6,-185981.4,461.85,1977-08-11,0.0,20.9,13.8
-27808,-8.9,-204946,226.3,-185465.6,446.0,1977-08-12,0.0,21.2,14.0
-27858,-9.82,-205290,229.4,-184962.1,436.5,1977-08-13,14.2,20.0,15.5
-27912,-9.44,-205672,231.4,-184255.8,447.2,1977-08-14,0.1,20.7,13.5
-27964,-9.38,-206158,238.1,-183592.6,458.7,1977-08-15,3.2,20.2,9.5
-28017,-9.85,-206324,237.2,-182905.3,475.6666667,1977-08-16,1.9,19.6,12.0
-28070,-8.4,-206871,230.0,-182257.7,513.9,1977-08-17,0.0,19.5,12.4
-28120,-10.03,-207132,240.5,-181766.4,532.0,1977-08-18,0.0,20.4,9.0
-28174,-9.25,-207495,242.2,-180964.6,529.9,1977-08-19,0.0,19.4,10.5
-28226,-9.19,-208016,244.6,-180323.2,527.6666667,1977-08-20,0.0,20.2,9.5
-28277,-8.31,-208225,243.9,-179614.1,495.9,1977-08-21,0.8,18.3,10.5
-28327,-9.94,-208882,247.2,-179069.2,496.3333333,1977-08-22,13.9,20.0,12.1
-28379,-8.61,-209108,252.0,-178269.5,489.9,1977-08-23,34.7,17.2,10.2
-28430,-9.06,-209627,246.9,-177626.7,451.9,1977-08-24,5.7,18.0,11.0
-28481,-9.19,-210128,239.5,-176969.1,482.5,1977-08-25,0.5,17.7,12.5
-28532,-9.19,-210583,257.4,-176470.6,479.3333333,1977-08-26,1.8,17.1,11.0
-28584,-9.29,-211380,243.4,-175827.6,541.6,1977-08-27,0.0,16.9,9.8
-28636,-8.88,-212208,251.2,-175301.1,550.3333333,1977-08-28,2.3,17.2,7.4
-28686,-8.88,-213130,241.4,-174724,546.8,1977-08-29,15.6,17.0,12.4
-28737,-8.87,-213962,240.3,-174079.2,499.0,1977-08-30,0.4,16.5,9.5
-28787,-8.87,-214356,242.6,-173390.7,466.1,1977-08-31,12.5,17.2,7.5
-28837,-8.87,-214914,247.5,-172788.6,471.3333333,1977-09-01,3.1,16.0,12.4
-28887,-7.57,-215465,251.7,-172236.1,457.3,1977-09-02,10.4,15.9,11.4
-28933,-8.69,-215744,251.1,-171683,427.3,1977-09-03,13.7,17.0,8.2
-28982,-8.77,-216250,245.3,-171188.6,455.9,1977-09-04,5.5,15.8,12.0
-29032,-8.52,-217117,240.5,-170480.1,433.0,1977-09-05,3.8,16.8,10.9
-29081,-9.51,-218985,214.1,-169396.5,480.0,1977-09-06,0.0,18.1,12.5
-29135,-9.93,-219747,216.1,-168816,484.2,1977-09-07,0.0,16.0,6.6
-29190,-9.29,-220589,207.1,-168213.4,447.5,1977-09-08,0.0,16.1,9.5
-29243,-9.47,-221179,208.8,-167602.7,442.3,1977-09-09,1.1,16.5,4.5
-29297,-10.04,-222321,205.6,-167050.5,478.0,1977-09-10,0.2,16.0,11.0
-29352,-9.42,-224309,203.3,-166542.4,444.9,1977-09-11,0.2,15.2,12.5
-29405,-8.91,-224899,215.7,-166061.3,495.9,1977-09-12,0.0,16.5,9.8
-29457,-9.07,-225769,235.5,-165539.9,495.3,1977-09-13,0.0,17.0,5.8
-29508,-8.9,-226489,234.5,-164956.6,479.3333333,1977-09-14,0.0,17.1,5.0
-29560,-9.87,-226816,233.1,-164359.5,449.3,1977-09-15,0.0,17.6,7.4
-29614,-8.92,-227622,224.5,-163782.6,433.0,1977-09-16,0.0,17.2,11.0
-29668,-10.36,-229179,232.4,-163198.4,423.8,1977-09-17,0.0,15.3,11.0
-29723,-9.19,-230241,233.9,-162599.2,383.5,1977-09-18,0.0,15.0,9.5
-29775,-7.5,-230906,241.6,-162023.9,392.9,1977-09-19,0.0,15.8,6.4
-29822,-8.3,-234040,245.2,-161415,417.0,1977-09-20,0.0,15.1,7.5
-29871,-8.88,-234476,252.1,-160896.2,410.9,1977-09-21,0.0,14.6,7.2
-29920,-8.5,-234900,241.4,-160371.1,442.0,1977-09-22,0.0,15.6,7.5
-29969,-7.07,-235441,247.4,-159839.6,413.0,1977-09-23,16.7,15.3,11.5
-30014,-8.12,-235955,243.1,-159388.7,423.6666667,1977-09-24,7.2,16.5,11.2
-30061,-6.9,-236475,239.1,-158660.9,410.1,1977-09-25,0.1,16.0,12.3
-30105,-8.4,-237058,245.6,-158058.2,415.3333333,1977-09-26,4.6,16.5,12.6
-30153,-8.64,-237437,245.8,-157526.4,406.9,1977-09-27,1.8,16.2,10.0
-30203,-8.31,-237788,247.4,-157047.7,440.0,1977-09-28,0.1,16.0,11.2
-30252,-8.81,-238240,252.8,-156569.6,407.2,1977-09-29,0.0,15.7,12.5
-30302,-8.2,-239383,259.7,-156047.2,410.0,1977-09-30,1.6,15.3,12.5
-30351,-8.38,-239905,263.2,-155480.7,400.2,1977-10-01,1.2,14.6,9.5
-30399,-7.78,-240735,279.0,-154832.8,421.7,1977-10-02,1.4,15.3,7.2
-30448,-9.02,-241188,280.2,-154208,399.2,1977-10-03,7.5,15.6,9.6
-30497,-7.95,-242171,263.7,-153614.5,406.6666667,1977-10-04,10.7,14.0,10.4
-30546,-8.09,-242632,252.3,-153071.8,384.5,1977-10-05,0.5,12.6,5.8
-30595,-9.16,-243107,249.9,-152514.6,393.3333333,1977-10-06,20.3,12.3,3.5
-30647,-9.77,-243614,236.7,-151972.2,402.6,1977-10-07,2.5,14.6,7.7
-30702,-9.46,-244238,230.4,-151388.3,401.5,1977-10-08,0.8,16.6,8.7
-30756,-9.31,-244920,219.4,-150831.3,413.0,1977-10-09,0.0,14.0,9.5
-30810,-9.88,-247149,214.7,-150410.9,425.6666667,1977-10-10,2.4,14.9,4.9
-30865,-9.24,-249440,200.2,-149764.5,422.0,1977-10-11,13.0,14.9,8.8
-30919,-8.59,-250182,213.9,-149233.2,432.2,1977-10-12,0.1,13.7,7.6
-30970,-9.25,-251003,195.4,-148698,400.1,1977-10-13,0.7,14.7,9.4
-31022,-8.74,-251806,196.7,-148176.3,404.3333333,1977-10-14,13.9,14.9,8.7
-31073,-8.18,-252637,195.4,-147685.7,441.2,1977-10-15,3.8,15.2,8.7
-31122,-8.03,-254348,199.0,-147240.1,432.6666667,1977-10-16,2.6,15.8,9.5
-31170,-7.93,-255110,201.9,-146632,427.8,1977-10-17,6.1,15.7,12.0
-31217,-7.53,-255958,204.0,-146084.1,470.6666667,1977-10-18,4.7,15.7,12.0
-31264,-8.06,-257446,203.9,-145559.4,423.4,1977-10-19,0.1,15.4,12.3
-31312,-7.76,-258944,209.6,-145097.6,421.0,1977-10-20,0.0,15.3,11.2
-31359,-7.48,-259343,205.7,-144482.5,409.8,1977-10-21,9.2,14.3,10.8
-31405,-8.3,-260104,208.9,-144078.8,402.3,1977-10-22,3.4,14.4,9.8
-31454,-8.06,-260867,214.6,-143448.7,390.9,1977-10-23,26.3,13.5,9.4
-31502,-8.47,-262633,228.1,-142883.7,375.3333333,1977-10-24,0.0,14.3,10.4
-31552,-8.14,-264184,199.9,-142352.1,400.875,1977-10-25,0.5,13.4,8.3
-31601,-8.12,-265057,211.7,-141848.9,401.3333333,1977-10-26,3.6,14.3,10.0
-31649,-7.72,-266307,188.7,-141259.8,385.1,1977-10-27,0.8,14.3,9.0
-31698,-9.32,-267045,187.2,-140827.4,375.3333333,1977-10-28,2.6,13.6,8.8
-31749,-8.1,-267990,194.2,-140216.7,368.1,1977-10-29,10.1,13.8,9.7
-31799,-8.77,-269086,198.8,-139667.6,359.0,1977-10-30,31.9,14.2,9.6
-31851,-9.53,-270199,184.7,-139124.6,349.1,1977-10-31,11.6,11.9,7.5
-31905,-9.53,-271215,190.4,-138567.8,342.4,1977-11-01,18.3,13.5,7.8
-31960,-9.53,-272214,193.9,-138021.2,357.7,1977-11-02,5.1,11.9,7.6
-32016,-9.52,-273204,194.1,-137455.1,432.3333333,1977-11-03,1.9,11.5,7.4
-32071,-9.52,-274307,198.4,-136919,367.6,1977-11-04,4.4,12.2,6.0
-32126,-9.16,-275493,193.2,-136501,405.6666667,1977-11-05,0.6,11.5,8.3
-32180,-8.53,-276640,202.2,-135868.8,394.9,1977-11-06,3.1,12.8,7.2
-32230,-9.12,-277669,204.5,-135574.5,394.6666667,1977-11-07,9.7,12.4,9.7
-32284,-8.97,-278608,211.0,-134855.5,375.0,1977-11-08,18.8,14.2,6.7
-32337,-9.58,-279450,215.3,-134422.2,408.6666667,1977-11-09,3.3,14.0,9.3
-32392,-9.08,-280642,223.7,-133852.9,381.5,1977-11-10,3.2,12.7,10.5
-32445,-8.19,-282484,231.3,-133351.9,403.6,1977-11-11,4.9,12.0,9.0
-32495,-8.03,-283981,228.0,-132850.1,415.1,1977-11-12,0.6,11.6,-0.1
-32543,-8.55,-284659,226.4,-132438.7,436.3333333,1977-11-13,0.7,12.3,5.5
-32594,-7.39,-285493,231.4,-132034.3,427.5,1977-11-14,0.4,12.2,8.2
-32641,-8.34,-285870,230.4,-131653.1,506.3333333,1977-11-15,1.0,9.4,4.2
-32690,-7.75,-286336,231.0,-131289.4,448.8,1977-11-16,2.0,9.3,4.3
-32738,-7.68,-288234,234.9,-130925.9,460.3333333,1977-11-17,0.0,8.4,1.1
-32786,-8.48,-288913,220.4,-130596.2,461.7,1977-11-18,0.3,8.4,0.9
-32834,-7.35,-289612,217.1,-130257.7,461.3333333,1977-11-19,5.9,9.8,2.9
-32881,-7.4,-290868,207.6,-129955.9,455.8,1977-11-20,0.2,6.4,3.8
-32929,-8.37,-291700,206.0,-129674.2,479.2,1977-11-21,0.0,7.4,-0.5
-32977,-8.04,-292505,206.7,-129401.1,494.1,1977-11-22,0.0,9.0,0.2
-33026,-7.69,-293414,212.7,-129162.8,493.0,1977-11-23,0.9,10.3,3.3
-33073,-7.03,-294878,213.1,-128924.5,487.1,1977-11-24,0.0,9.0,6.0
-33119,-7.69,-296754,217.1,-128689.7,518.0,1977-11-25,0.0,8.4,-2.3
-33166,-8.41,-297426,224.4,-128459,521.2,1977-11-26,0.0,9.5,-0.3
-33216,-7.72,-298165,231.0,-128283.1,499.3333333,1977-11-27,0.0,8.3,5.7
-33264,-7.09,-299075,236.1,-128060.6,512.1,1977-11-28,0.0,7.8,3.3
-33310,-7.52,-300134,239.0,-127856.2,515.0,1977-11-29,0.0,7.2,0.5
-33357,-8.18,-301166,236.0,-127678.5,531.0,1977-11-30,0.0,6.4,1.8
-33406,-8.24,-302150,240.2,-127494.5,550.7,1977-12-01,3.9,8.4,-0.5
-33455,-8.06,-303149,240.7,-127323.8,551.5,1977-12-02,18.3,10.3,1.8
-33503,-6.81,-303828,250.2,-127147.1,536.6666667,1977-12-03,3.0,10.9,4.8
-33550,-8.52,-304631,248.6,-126971.4,534.5,1977-12-04,8.2,10.1,7.5
-33600,-8.67,-305513,244.8,-126800.1,644.0,1977-12-05,7.0,10.0,6.2
-33651,-7.81,-306375,225.8,-126635,725.5,1977-12-06,11.0,9.7,6.5
-33700,-7.61,-307473,227.8,-126472.9,722.3333333,1977-12-07,5.8,10.0,4.4
-33747,-7.89,-308060,226.2,-126320,703.6,1977-12-08,2.4,9.3,4.8
-33796,-8.68,-308826,233.2,-126158.4,715.0,1977-12-09,12.8,10.9,4.9
-33848,-8.18,-309720,237.8,-125982.5,706.0,1977-12-10,5.0,11.1,7.5
-33898,-9.24,-310643,239.0,-125823.5,692.1,1977-12-11,11.2,10.5,6.2
-33952,-7.97,-311393,241.9,-125687.1,678.8,1977-12-12,0.1,10.6,6.8
-34002,-8.02,-312101,251.6,-125646.4,681.1,1977-12-13,0.0,10.8,7.2
-34051,-8.08,-312886,256.7,-125471.1,677.0,1977-12-14,0.0,10.2,7.0
-34100,-8.05,-313707,257.1,-125277.8,670.3,1977-12-15,0.0,10.4,7.1
-34150,-9.07,-314500,246.8,-125080.2,646.0,1977-12-16,0.2,9.8,7.4
-34203,-8.69,-315199,272.6,-124905.6,650.4,1977-12-17,5.5,8.6,5.3
-34256,-8.54,-315982,251.6,-124728.9,651.3333333,1977-12-18,1.0,10.8,5.2
-34307,-8.32,-316902,245.2,-124536.5,639.7,1977-12-19,0.1,12.8,4.8
-34358,-7.84,-317879,233.4,-124321.5,659.6666667,1977-12-20,0.0,11.2,7.1
-34407,-7.84,-318966,255.8,-124108.7,650.2,1977-12-21,8.9,11.0,9.4
-34456,-8.09,-319867,249.2,-123914.7,657.875,1977-12-22,30.2,11.3,7.6
-34505,-8.2,-321433,257.2,-123683.9,655.7,1977-12-23,10.2,12.4,7.2
-34555,-8.05,-322216,260.4,-123486,646.6666667,1977-12-24,0.3,10.4,6.3
-34604,-7.77,-323057,260.3,-123274.9,642.2,1977-12-25,14.8,10.4,6.8
-34654,-8.44,-323873,260.5,-123070.9,641.6666667,1977-12-26,3.0,10.3,7.2
-34704,-8.08,-324641,266.2,-122872.3,626.6,1977-12-27,1.0,6.4,2.5
-34754,-7.95,-325485,264.0,-122703.6,632.0,1977-12-28,0.1,9.3,1.2
-34804,-8.66,-326136,266.1,-122439.9,621.8,1977-12-29,0.0,10.4,3.6
-34856,-8.84,-326820,270.1,-122243.1,621.3333333,1977-12-30,0.0,11.4,7.2
-34909,-8.54,-327464,271.9,-122048.4,613.5,1977-12-31,0.0,10.6,7.4
-34961,-8.17,-328103,275.1,-121850.2,611.1,1978-01-01,0.8,9.2,5.0
-35010,-7.0,-329343,265.0,-121639.2,616.3,1978-01-02,0.2,10.1,3.0
-35057,-6.63,-330194,271.7,-121438,615.0,1978-01-03,0.2,10.1,1.5
-35101,-7.91,-330848,272.6,-121231.5,608.3,1978-01-04,0.4,10.8,6.3
-35150,-7.88,-331550,273.1,-121052.6,606.8333333,1978-01-05,0.0,10.2,6.8
-35199,-7.89,-332047,282.4,-120817,606.5,1978-01-06,0.1,10.3,6.4
-35247,-6.62,-332399,289.1,-120605.4,599.0,1978-01-07,0.0,11.5,6.6
-35293,-7.79,-332593,288.4,-120406.5,608.4,1978-01-08,3.2,9.4,-0.1
-35340,-6.84,-333152,298.6,-120210.6,607.3333333,1978-01-09,3.9,8.4,5.0
-35387,-7.91,-333757,278.1,-119997.3,608.7,1978-01-10,22.8,8.2,2.5
-35434,-6.84,-334427,285.8,-119791.9,603.2,1978-01-11,1.4,8.2,-1.1
-35480,-8.14,-334917,278.6,-119586.2,609.8,1978-01-12,0.0,5.6,-1.0
-35529,-6.85,-335566,270.5,-119384.1,613.0,1978-01-13,0.0,8.2,-0.5
-35575,-7.18,-336263,255.7,-119173.1,600.8,1978-01-14,0.0,8.3,1.3
-35620,-6.04,-337041,241.9,-118964.7,598.0,1978-01-15,3.0,6.5,2.5
-35663,-6.18,-338033,239.6,-118763.4,613.3,1978-01-16,0.1,6.1,2.0
-35705,-6.27,-338785,234.2,-118546.9,590.6666667,1978-01-17,0.0,6.9,-0.5
-35747,-5.14,-340841,250.1,-118323.1,567.8,1978-01-18,8.8,9.3,-0.6
-35787,-6.41,-341973,200.7,-118119.7,575.6666667,1978-01-19,2.2,7.6,3.0
-35829,-5.22,-343050,205.2,-117891.7,566.4,1978-01-20,0.4,9.5,1.6
-35868,-4.66,-344370,204.8,-117679.3,571.2,1978-01-21,13.0,10.4,2.8
-35907,-6.16,-345594,211.9,-117462.1,566.5,1978-01-22,16.8,10.1,1.1
-35948,-7.17,-347189,220.3,-117290.1,590.6666667,1978-01-23,3.5,10.1,2.6
-35995,-7.23,-349726,221.1,-117013,578.5,1978-01-24,1.0,8.8,2.4
-36042,-7.86,-351224,216.2,-116793.5,577.6666667,1978-01-25,6.8,8.4,2.0
-36088,-5.98,-352462,209.4,-116559,565.4,1978-01-26,5.7,8.9,1.9
-36131,-5.5,-353867,209.2,-116319.2,578.6666667,1978-01-27,12.5,8.6,2.2
-36174,-7.13,-357060,193.0,-116085.6,544.7,1978-01-28,12.5,6.5,0.2
-36218,-7.25,-358733,186.1,-115865.7,548.0,1978-01-29,0.2,5.3,-1.0
-36265,-7.63,-360617,185.8,-115390.1,546.2,1978-01-30,0.8,9.1,-1.5
-36313,-5.83,-363240,201.2,-115145,533.3,1978-01-31,7.1,10.5,-1.2
-36356,-7.28,-366115,206.3,-114892.3,543.6666667,1978-02-01,0.3,9.6,6.3
-36400,-6.29,-369435,201.9,-114649.2,528.0,1978-02-02,2.0,9.3,3.8
-36444,-6.57,-371507,199.9,-114388.1,504.3333333,1978-02-03,23.3,9.7,0.4
-36489,-7.03,-373254,214.7,-114122.5,495.1,1978-02-04,2.6,9.7,6.6
-36534,-6.62,-375084,224.6,-113862.5,501.0,1978-02-05,1.0,8.8,4.2
-36578,-6.39,-376810,229.6,-113586.3,496.0,1978-02-06,1.7,9.2,4.3
-36622,-6.41,-380981,227.0,-113315.4,501.3333333,1978-02-07,0.5,10.8,6.4
-36665,-6.34,-382607,240.0,-113052.4,472.2,1978-02-08,0.0,8.1,4.8
-36709,-6.82,-384333,239.1,-112778.8,473.6,1978-02-09,0.0,4.6,0.2
-36754,-7.18,-385874,246.8,-112506.2,473.1,1978-02-10,8.7,6.2,-1.2
-36800,-7.53,-387460,245.8,-111937.4,470.7,1978-02-11,0.0,7.1,-1.3
-36848,-6.15,-390337,258.1,-111646.1,470.6666667,1978-02-12,0.0,3.8,-3.5
-36891,-6.89,-391027,259.5,-111383.5,451.0,1978-02-13,0.0,6.3,-4.1
-36936,-6.59,-392053,273.6,-111002.8,466.6666667,1978-02-14,1.1,6.8,-2.5
-36980,-6.46,-392956,260.7,-110683.4,463.55,1978-02-15,12.1,5.7,-1.8
-37026,-7.78,-396325,276.3,-110360.7,455.0,1978-02-16,17.8,5.0,3.8
-37072,-6.87,-397976,277.1,-110035.1,455.5,1978-02-17,11.8,6.2,1.8
-37118,-5.95,-398760,283.2,-109699.4,474.3,1978-02-18,41.3,4.6,0.4
-37161,-8.05,-400190,283.1,-109359.2,472.7,1978-02-19,3.0,3.2,-0.9
-37211,-7.73,-400909,275.7,-109032.2,496.3333333,1978-02-20,3.7,8.3,-1.1
-37260,-8.2,-402363,276.5,-108719.7,491.7,1978-02-21,15.2,10.6,0.6
-37311,-8.05,-403112,280.5,-108380,504.6666667,1978-02-22,3.6,9.8,6.4
-37361,-7.97,-404592,279.6,-108043.2,502.4,1978-02-23,7.3,9.8,7.0
-37412,-8.2,-405332,285.6,-107698.7,508.6666667,1978-02-24,2.5,10.5,6.2
-37462,-7.97,-406868,284.5,-107360.7,495.1,1978-02-25,0.2,9.2,6.0
-37513,-8.03,-407648,274.7,-107011.5,507.6666667,1978-02-26,5.7,9.6,2.1
-37564,-9.02,-408503,282.6,-106626.5,485.6,1978-02-27,2.3,10.0,4.3
-37619,-9.2,-409397,283.5,-106234.6,474.7,1978-02-28,2.0,9.9,5.0
-37674,-9.1,-411308,274.9,-105868.1,464.0,1978-03-01,1.0,10.0,5.1
-37729,-8.18,-412260,264.9,-105530.1,460.0,1978-03-02,0.0,10.0,4.5
-37782,-9.24,-413229,271.6,-105207.2,444.8,1978-03-03,0.0,9.5,1.0
-37837,-7.83,-413995,276.4,-104898.8,483.0,1978-03-04,0.0,9.4,0.0
-37887,-8.48,-414475,271.7,-104597.7,590.5,1978-03-05,0.0,10.2,3.8
-37939,-7.74,-415490,273.4,-104325.6,595.3333333,1978-03-06,1.4,9.7,6.2
-37989,-8.12,-416006,271.8,-104041.7,601.4,1978-03-07,13.1,9.8,6.6
-38039,-7.2,-416555,274.6,-103749,617.6666667,1978-03-08,8.9,12.8,6.8
-38088,-8.25,-417625,273.7,-103414.2,572.0,1978-03-09,5.6,9.9,4.5
-38138,-7.74,-418183,271.2,-103084.3,595.8,1978-03-10,5.7,9.8,7.2
-38188,-7.59,-418751,273.8,-102773.9,602.0,1978-03-11,2.0,10.6,7.0
-38238,-8.63,-419962,268.6,-102469.8,581.3333333,1978-03-12,7.6,9.7,4.6
-38290,-8.53,-420582,266.4,-102154.2,573.3,1978-03-13,6.9,9.8,3.8
-38343,-8.41,-421275,270.6,-101837.3,559.0,1978-03-14,2.2,9.5,5.5
-38394,-7.19,-422557,267.7,-101508.4,515.4,1978-03-15,8.0,8.6,3.6
-38443,-7.54,-423182,268.3,-101206.6,498.3333333,1978-03-16,2.5,7.1,-0.7
-38491,-7.26,-423790,270.8,-100892.9,469.5,1978-03-17,0.0,9.5,1.8
-38540,-8.54,-424287,270.0,-100592.3,472.3333333,1978-03-18,9.2,10.3,-1.2
-38592,-8.89,-424671,265.4,-100294.7,508.9,1978-03-19,6.1,10.3,5.3
-38646,-8.72,-425204,255.3,-100072.4,490.8,1978-03-20,4.6,9.8,5.7
-38701,-8.7,-425991,252.1,-99740.6,510.9,1978-03-21,7.2,9.9,2.8
-38755,-8.82,-426890,248.2,-99481.1,542.3333333,1978-03-22,6.7,10.0,4.8
-38809,-8.42,-427228,242.5,-99219.1,538.0,1978-03-23,2.8,9.8,3.5
-38862,-8.14,-429073,219.7,-98948.9,547.0,1978-03-24,2.4,10.3,2.9
-38915,-9.39,-430229,227.2,-98669.2,537.4,1978-03-25,9.2,8.5,5.4
-38969,-8.15,-431900,211.5,-98378.7,547.0,1978-03-26,13.4,10.1,0.8
-39022,-8.02,-432429,207.6,-98074.2,529.5,1978-03-27,4.6,10.4,6.2
-39073,-7.77,-433989,209.8,-97805.3,530.3333333,1978-03-28,2.2,10.3,5.9
-39123,-7.57,-435535,207.5,-97542,525.1,1978-03-29,0.6,9.0,4.1
-39173,-8.58,-437113,200.3,-97272.5,525.8,1978-03-30,11.9,9.6,4.3
-39224,-7.31,-438709,201.7,-96992.1,526.2,1978-03-31,0.2,11.5,5.5
-39272,-6.45,-440280,201.3,-96715.5,523.6666667,1978-04-01,0.4,9.8,5.0
-39318,-7.55,-441894,202.0,-96443,512.0,1978-04-02,0.0,16.4,5.5
-39366,-7.58,-443381,199.1,-96194.7,511.3333333,1978-04-03,0.0,12.3,3.8
-39415,-7.83,-445269,201.1,-95934.3,506.0,1978-04-04,0.0,11.5,6.0
-39465,-8.57,-446509,203.5,-95672.2,504.6666667,1978-04-05,0.0,12.0,3.5
-39519,-6.66,-447621,208.1,-95396.1,487.4,1978-04-06,0.0,10.2,1.0
-39565,-8.83,-448692,201.7,-95134.7,491.0,1978-04-07,0.0,9.8,0.0
-39619,-7.79,-449797,201.2,-94876.2,501.1,1978-04-08,0.0,8.4,3.8
-39670,-8.73,-450785,204.9,-94607.1,495.0,1978-04-09,0.0,10.8,4.5
-39723,-7.95,-451825,201.9,-94348.1,478.9,1978-04-10,2.3,8.5,1.5
-39774,-8.22,-452914,198.4,-94070.9,485.6666667,1978-04-11,1.9,10.1,-0.1
-39827,-8.97,-454051,193.3,-93808.8,464.2,1978-04-12,0.5,11.6,5.6
-39882,-8.36,-455164,192.5,-93537.9,453.0,1978-04-13,0.0,12.7,5.3
-39935,-8.8,-455795,199.1,-93285.8,434.9,1978-04-14,0.0,9.7,1.5
-39990,-8.74,-456258,204.3,-93013,442.0,1978-04-15,0.0,11.8,3.6
-40044,-8.75,-456844,203.3,-92751.3,452.6,1978-04-16,6.0,10.8,6.3
-40099,-9.06,-457261,208.3,-92506.5,436.3333333,1978-04-17,23.7,10.9,7.0
-40155,-9.04,-458302,202.4,-92247.9,453.9,1978-04-18,7.0,11.9,6.9
-40211,-8.22,-459336,195.5,-91990.8,434.0,1978-04-19,9.7,10.4,7.3
-40264,-8.89,-460464,190.7,-91732.8,442.1,1978-04-20,0.6,10.1,7.0
-40318,-7.52,-461576,194.4,-91481.3,435.6666667,1978-04-21,0.0,11.3,6.0
-40369,-8.18,-462649,199.9,-90941.5,439.0,1978-04-22,0.0,11.6,6.1
-40420,-8.36,-463315,205.2,-90662.2,441.9,1978-04-23,0.0,11.2,7.5
-40472,-7.54,-463651,210.0,-90396,437.3333333,1978-04-24,6.0,11.7,7.5
-40522,-7.55,-464682,208.1,-90113.1,436.9,1978-04-25,0.2,9.8,7.4
-40572,-7.77,-465756,204.4,-89846.5,447.3333333,1978-04-26,2.7,10.4,4.6
-40622,-8.46,-466927,203.4,-89601.9,447.5,1978-04-27,1.3,10.1,3.5
-40674,-7.12,-468090,205.5,-89288,432.3,1978-04-28,2.8,10.2,0.2
-40723,-8.52,-468775,206.5,-89012,436.6,1978-04-29,0.1,12.2,0.5
-40776,-7.61,-469250,215.5,-88743.5,460.6666667,1978-04-30,2.1,10.1,6.4
-40826,-7.94,-469874,218.7,-88449.7,447.3,1978-05-01,2.1,15.1,5.2
-40877,-7.41,-470313,229.2,-88164.1,445.0,1978-05-02,4.7,12.1,7.0
-40926,-6.75,-470913,232.7,-87631,463.3333333,1978-05-03,6.3,13.0,7.3
-40972,-7.07,-471267,243.7,-87372.2,475.8,1978-05-04,0.1,13.1,7.6
-41019,-7.02,-471850,243.9,-87111.4,493.6666667,1978-05-05,0.0,12.1,4.1
-41066,-7.2,-472142,245.6,-86828.2,494.3,1978-05-06,7.9,12.8,3.0
-41113,-6.62,-473024,241.2,-86558.8,500.8666667,1978-05-07,3.5,13.3,7.8
-41160,-6.83,-473975,233.1,-86250.5,507.8,1978-05-08,1.5,14.0,8.3
-41206,-7.51,-474999,232.8,-85950.7,502.3333333,1978-05-09,0.1,14.4,5.5
-41254,-6.83,-475991,236.6,-85664.2,506.5,1978-05-10,0.0,12.3,5.2
-41302,-8.03,-476942,239.1,-85389.5,479.6666667,1978-05-11,0.0,12.0,8.2
-41353,-7.93,-477452,236.5,-85054.4,445.6,1978-05-12,0.0,12.0,7.1
-41404,-6.47,-477825,231.3,-84776.4,448.0,1978-05-13,2.3,11.8,8.1
-41449,-6.93,-478378,220.8,-84521.6,428.5,1978-05-14,0.0,13.5,7.5
-41496,-7.36,-478776,218.8,-84258.4,468.0,1978-05-15,0.0,14.0,7.5
-41545,-7.9,-479712,223.8,-83996.1,425.2,1978-05-16,0.0,13.6,5.5
-41596,-8.06,-480630,223.4,-83816.3,429.2,1978-05-17,0.5,13.0,5.5
-41647,-7.37,-481445,227.3,-83491.4,454.1,1978-05-18,0.0,14.9,9.0
-41696,-7.57,-482229,231.4,-83254.9,452.3333333,1978-05-19,0.0,14.6,6.7
-41746,-7.81,-482986,231.4,-82999.4,442.8,1978-05-20,0.0,14.6,7.4
-41796,-7.22,-483717,231.2,-82751.1,450.3333333,1978-05-21,0.0,14.6,6.5
